"link"	"guid"	"type"	"id"	"sponsored"	"title"	"description"	"pubDate"
"https://www.cnbc.com/2025/06/26/rfk-jr-cdc-vaccine-panel-backs-merck-rsv-shot-for-infants.html"	"108164003"	"cnbcnewsstory"	"108164003"	"false"	"RFK Jr.'s CDC vaccine panel backs Merck RSV shot for infants"	"The votes in favor of Merck's shot are a sigh of relief after Kennedy gutted the panel and tapped replacements, some of whom are well-known vaccine critics. "	"Thu, 26 Jun 2025 16:39:22 GMT"
"https://www.cnbc.com/2025/06/25/meta-llama-ai-copyright-ruling.html"	"108164216"	"cnbcnewsstory"	"108164216"	"false"	"Meta wins AI copyright case, but judge says others could bring lawsuits"	"Meta prevailed in a copyright case involving its AI model, but the federal judge left the door open for others to bring forward similar lawsuits. "	"Thu, 26 Jun 2025 16:52:35 GMT"
"https://www.cnbc.com/2025/06/25/capitol-police-medicaid-protests-.html"	"108164144"	"cnbcnewsstory"	"108164144"	"false"	"Capitol Police arrest dozens of people protesting Medicaid cuts in Trump budget bill"	"President Donald Trump's budget bill, which is currently with the Senate, includes deep cuts to Medicaid. "	"Wed, 25 Jun 2025 22:46:41 GMT"
"https://www.cnbc.com/2025/06/25/asana-ceo-dan-rogers-replace-dustin-moskovitz.html"	"108164143"	"cnbcnewsstory"	"108164143"	"false"	"Asana picks Dan Rogers, formerly of ServiceNow, to replace CEO Dustin Moskovitz"	"Dustin Moskovitz, the largest individual owner of Asana stock, will stick around as the software company's board chair."	"Thu, 26 Jun 2025 04:31:43 GMT"
"https://www.cnbc.com/2025/06/25/micron-mu-q3-2025-earnings-report.html"	"108164142"	"cnbcnewsstory"	"108164142"	"false"	"Micron reports earnings, revenue beat and issues strong forecast"	"Micron reported earnings and revenue on Wednesday that exceeded analysts' estimates. "	"Thu, 26 Jun 2025 14:46:37 GMT"
"https://www.cnbc.com/2025/06/25/schumer-hospital-dehydration-office-says.html"	"108164075"	"cnbcnewsstory"	"108164075"	"false"	"Sen. Schumer taken to hospital and treated for dehydration "	"Schumer was absent Wednesday morning from a press conference on the major tax bill that President Donald Trump is pushing Republicans to pass through Congress."	"Wed, 25 Jun 2025 20:25:41 GMT"
"https://www.cnbc.com/2025/06/25/southwest-airport-lounges-europe-flights-ceo-bob-jordan.html"	"108163966"	"cnbcnewsstory"	"108163966"	"false"	"Airport lounges, Europe and premium class are on the table, Southwest CEO says"	"Southwest CEO Bob Jordan said the airline is open airport lounges and higher-end service like Europe flights and more premium classes to woo travelers."	"Wed, 25 Jun 2025 19:31:56 GMT"
"https://www.cnbc.com/2025/06/25/divided-fed-proposes-rule-to-ease-capital-requirements-for-big-wall-street-banks.html"	"108163999"	"cnbcnewsstory"	"108163999"	"false"	"Divided Fed proposes rule to ease capital requirements for big Wall Street banks"	"The Federal Reserve on Wednesday proposed easing a key capital rule that banks say has limited their ability to operate."	"Wed, 25 Jun 2025 19:36:40 GMT"
"https://www.cnbc.com/2025/06/25/nvidia-shareholder-meeting-2025-robots.html"	"108163905"	"cnbcnewsstory"	"108163905"	"false"	"Nvidia CEO says robotics is chipmaker's biggest opportunity after AI "	"Nvidia CEO Jensen Huang said at the company's annual shareholders meeting on Wednesday that robotics is a rapidly growing business. "	"Wed, 25 Jun 2025 20:31:24 GMT"
"https://www.cnbc.com/2025/06/25/why-blackrocks-rick-rieder-is-confident-in-equities-in-the-second-half-as-sp-500-nears-high.html"	"108163895"	"cnbcnewsstory"	"108163895"	"false"	"Why BlackRock's Rick Rieder is confident in equities in the second half as S&P 500 nears high"	"BlackRock's Rick Rieder is confident a stock market nearing all-time highs can go even higher as inflation comes down because of artificial intelligence."	"Wed, 25 Jun 2025 18:21:43 GMT"
"https://www.cnbc.com/2025/06/25/nvidia-shares-head-for-record-close-wall-street-shrugs-off-china-.html"	"108163925"	"cnbcnewsstory"	"108163925"	"false"	"Nvidia shares hit record as AI chipmaker again becomes world's most valuable company"	"Nvidia closed at an all-time high as investors gain confidence that the chipmaker will power through China restrictions."	"Wed, 25 Jun 2025 20:22:07 GMT"
"https://www.cnbc.com/2025/06/25/trump-iran-intelligence-report-nato.html"	"108163859"	"cnbcnewsstory"	"108163859"	"false"	"Trump CIA chief says Iran nuclear program was 'severely damaged,' countering reports of U.S. intel assessment"	"Trump ordered U.S. strikes on Iranian nuclear sites as part of its support for Israel, then days later announced a ceasefire agreement between the countries."	"Wed, 25 Jun 2025 22:50:07 GMT"
"https://www.cnbc.com/2025/06/25/may-2025-new-home-sales.html"	"108163831"	"cnbcnewsstory"	"108163831"	"false"	"Sales of new homes tanked in May, pushing supply up to a 3-year high"	"New home sales dropped much more than expected, as high prices, high mortgage rates and weak consumer confidence ate into demand. "	"Wed, 25 Jun 2025 17:01:11 GMT"
"https://www.cnbc.com/2025/06/25/watch-fed-chair-jerome-powell-testify-live-before-senate-banking-panel.html"	"108163761"	"cnbcnewsstory"	"108163761"	"false"	"Watch Fed Chair Jerome Powell testify live before Senate banking panel"	"In his remarks Tuesday, the central bank leader asserted that the Fed is \"well positioned to wait\" on interest rate policy."	"Wed, 25 Jun 2025 16:29:15 GMT"
"https://www.cnbc.com/2025/06/25/rfk-jr-acip-cdc-vaccine-panel-holds-first-meeting.html"	"108163786"	"cnbcnewsstory"	"108163786"	"false"	"RFK Jr.'s CDC vaccine panel will review long-approved shots as skeptics gain sway"	"It is unclear how Kennedy's new members, including Dr. Robert Malone, will affect the panel's vaccine recommendations. "	"Wed, 25 Jun 2025 21:38:19 GMT"
"https://www.cnbc.com/2025/06/25/watch-live-trumps-nato-press-conference.html"	"108163770"	"cnbcnewsstory"	"108163770"	"false"	"Trump speaks at NATO press conference"	"President Donald Trump's comments come days after he announced a ceasefire in the war between Israel and Iran."	"Wed, 25 Jun 2025 14:54:30 GMT"
"https://www.cnbc.com/2025/06/25/amazon-ring-ai-notifications.html"	"108163458"	"cnbcnewsstory"	"108163458"	"false"	"Amazon's Ring launches AI-generated security alerts"	"The move is part of the smart home security company's plans to push deeper into AI, Ring CEO Jamie Siminoff said."	"Wed, 25 Jun 2025 13:00:01 GMT"
"https://www.cnbc.com/2025/06/25/meta-massive-data-center-louisiana-cost-jobs-energy-use.html"	"108163713"	"cnbcnewsstory"	"108163713"	"false"	"To land Meta’s massive $10 billion data center, Louisiana pulled out all the stops. Will it be worth it?"	"Meta is building the largest data center in the Western Hemisphere on a sprawling site in rural Northeastern Louisiana, and the state gave up a lot to get it."	"Wed, 25 Jun 2025 19:57:31 GMT"
"https://www.cnbc.com/2025/06/25/coach-comeback-retail.html"	"108162441"	"cnbcnewsstory"	"108162441"	"false"	"How Coach got its cool back"	"How Tapestry's top brand Coach became cool again "	"Wed, 25 Jun 2025 12:00:01 GMT"
"https://www.cnbc.com/2025/06/25/despite-promise-to-remove-worst-of-the-worst-ice-has-arrested-only-6percent-of-known-immigrant-murderers.html"	"108163729"	"partnerstory"	"108163729"	"false"	"Despite promise to remove 'worst of the worst,' ICE has arrested only 6% of known immigrant murderers"	"ICE told Congress in September that over 13,000 immigrants known to have committed murder remained at large. Since then, only 752 have been arrested."	"Wed, 25 Jun 2025 11:47:07 GMT"
"https://www.cnbc.com/2025/06/25/fbi-returning-agents-to-counterterrorism-work-after-diverting-them-to-immigration.html"	"108163704"	"partnerstory"	"108163704"	"false"	"FBI returning agents to counterterrorism work after diverting them to immigration"	"Iran has threatened to carry out retaliatory attacks in the U.S. in response to the American bombing of three Iranian nuclear facilities Saturday."	"Wed, 25 Jun 2025 11:21:40 GMT"
"https://www.cnbc.com/2025/06/25/rubrik-agrees-to-buy-ai-startup-predibase-for-over-100-million.html"	"108162615"	"cnbcnewsstory"	"108162615"	"false"	"Rubrik agrees to buy AI startup Predibase for over $100 million"	"Rubrik is seeking to bolster its artificial intelligence capabilities through acquisition. "	"Wed, 25 Jun 2025 16:28:12 GMT"
"https://www.cnbc.com/2025/06/25/mortgage-rates-and-demand-are-stuck-in-a-holding-pattern.html"	"108163538"	"cnbcnewsstory"	"108163538"	"false"	"Mortgage rates and demand are stuck in a holding pattern"	"Economic uncertainty at home and military conflicts overseas are still having little impact on bond markets, and consequently mortgage rates are stuck."	"Wed, 25 Jun 2025 13:14:59 GMT"
"https://www.cnbc.com/2025/06/25/teslas-european-car-sales-fall-as-customers-switch-to-chinese-evs.html"	"108163649"	"cnbcnewsstory"	"108163649"	"false"	"Tesla's European car sales nosedive for fifth month as customers switch to Chinese EVs"	"The U.S. EV maker has sustained brand and reputational damage in part due to CEO Elon Musk's incendiary rhetoric and political activity. "	"Wed, 25 Jun 2025 15:05:02 GMT"
"https://www.cnbc.com/2025/06/24/sam-altman-slams-iyo-lawsuit-after-openai-pulls-blog-post-on-ive-deal.html"	"108163472"	"cnbcnewsstory"	"108163472"	"false"	"Sam Altman calls Iyo lawsuit 'silly' after OpenAI scrubs Jony Ive deal from website"	"OpenAI CEO Sam Altman responded on X to a lawsuit from startup Iyo, which is claiming trademark infringement."	"Tue, 24 Jun 2025 22:11:07 GMT"
"https://www.cnbc.com/2025/06/24/trump-congress-republicans-spending.html"	"108163199"	"cnbcnewsstory"	"108163199"	"false"	"Trump to Congress: 'NO ONE GOES ON VACATION' until spending bill passes"	"President Donald Trump's pressure comes as the bill still faces an uphill climb ahead of Republicans' self-imposed July 4 deadline. "	"Tue, 24 Jun 2025 20:53:40 GMT"
"https://www.cnbc.com/2025/06/24/trump-doj-bove-judge-order-whistleblower.html"	"108163224"	"cnbcnewsstory"	"108163224"	"false"	" Trump judge nominee told DOJ lawyers to ignore court orders on deportations: Whistleblower"	"Department of Justice official Emil Bove once served President Donald Trump as a criminal defense lawyer. Trump has nominated him to a federal appeals court."	"Tue, 24 Jun 2025 18:19:36 GMT"
"https://www.cnbc.com/2025/06/24/johnson-war-powers-trump-iran.html"	"108163292"	"cnbcnewsstory"	"108163292"	"false"	"House Speaker Johnson argues the War Powers Act is unconstitutional"	"President Donald Trump called Republican Rep. Thomas Massie, who introduced a War Powers resolution to bar U.S. military engagement in Iran, a \"LOSER.\""	"Tue, 24 Jun 2025 18:30:00 GMT"
"https://www.cnbc.com/2025/06/26/cnbcs-inside-india-newsletter-iran-israel-war-sparks-fresh-interest-in-indias-defense-sector.html"	"108164230"	"cnbcnewsstory"	"108164230"	"false"	"CNBC's Inside India newsletter: Iran-Israel war sparks fresh interest in India's defense sector"	"The Iran-Israel conflict underscored India's reliance on imports — oil and weapons — and what it's doing to pivot towards home-grown technologies."	"Thu, 26 Jun 2025 14:53:22 GMT"
"https://www.cnbc.com/2025/06/26/chinas-ant-launches-ai-powered-health-care-app-eyes-global-expansion.html"	"108164304"	"cnbcnewsstory"	"108164304"	"false"	"China's fintech giant Ant doubles down on health care with new AI app — and it wants it to go global"	"Alibaba-affiliate Ant Group is doubling down on health care with a new app, based on artificial intelligence tech that it says could be rolled out overseas."	"Thu, 26 Jun 2025 10:59:44 GMT"
"https://www.cnbc.com/2025/06/26/japan-rice-crisis-shows-signs-of-easing-as-prices-stabilize-and-stocks-return-to-shelves.html"	"108163560"	"cnbcnewsstory"	"108163560"	"false"	"Japan rice crisis shows signs of easing as prices stabilize and stocks return to shelves"	"Rice prices in Japan have started to ease, falling below Prime Minister Shigeru Ishiba's target of below 4,000 yen for a five-kilogram bag."	"Thu, 26 Jun 2025 05:29:40 GMT"
"https://www.cnbc.com/2025/06/26/southeast-asian-small-businesses-using-ai-to-stay-competitive.html"	"108147778"	"cnbcnewsstory"	"108147778"	"false"	"Adopt or die? How Southeast Asian small businesses are using AI to stay competitive"	"\"Either you grow and adopt, or you die,\" says Jochen Wirtz, a professor of marketing at the National University of Singapore Business School."	"Thu, 26 Jun 2025 02:54:19 GMT"
"https://www.cnbc.com/2025/06/25/cnbcs-the-china-connection-newsletter-whispers-of-a-new-world-order.html"	"108162209"	"cnbcnewsstory"	"108162209"	"false"	"CNBC's The China Connection newsletter: Whispers of a new world order in Tianjin"	"The rustlings this week at the \"Summer Davos\" conference in Tianjin, China, were about navigating a future less intertwined with Washington."	"Wed, 25 Jun 2025 08:45:04 GMT"
"https://www.cnbc.com/2025/06/25/japans-inflation-above-target-for-over-3-years-but-where-is-boj.html"	"108161439"	"cnbcnewsstory"	"108161439"	"false"	"Japan's inflation has been above target for over 3 years, but where is the BOJ?"	"\"The BOJ faces a tough, narrow path ahead,\" says Frederic Neumann, chief Asia economist at HSBC."	"Wed, 25 Jun 2025 05:37:50 GMT"
"https://www.cnbc.com/2025/06/24/global-markets-post-muted-gains-on-back-of-trump-policy-fatigue.html"	"108162940"	"cnbcnewsstory"	"108162940"	"false"	"Conflict or ceasefire, most markets remain unfazed — here’s why"	"Global equities posted muted gains on Tuesday, as investors digested U.S. President Donald Trump's announcement of a ceasefire timeline between Iran and Israel."	"Tue, 24 Jun 2025 06:04:10 GMT"
"https://www.cnbc.com/2025/06/23/us-iran-crisis-shipping-groups-seen-avoiding-the-strait-of-hormuz.html"	"108162339"	"cnbcnewsstory"	"108162339"	"false"	"Shipping groups avoid the Strait of Hormuz to reduce exposure after U.S. strikes on Iran"	"The Strait of Hormuz, which connects the Persian Gulf to the Arabian Sea, is recognized as one of the world's most important oil chokepoints."	"Mon, 23 Jun 2025 11:37:53 GMT"
"https://www.cnbc.com/2025/06/23/us-war-israel-tehran-china-beijing-blockade-closure-the-strait-of-hormuz.html"	"108162180"	"cnbcnewsstory"	"108162180"	"false"	"China’s support for Tehran grows more restrained as U.S. enters war between Israel and Iran"	"While the U.S. openly threw its military heft behind Israel, Beijing's support for Tehran appeared more nuanced, raising doubts over China's objectives."	"Mon, 23 Jun 2025 13:09:47 GMT"
"https://www.cnbc.com/2025/06/23/irans-parliament-approves-blocking-strait-of-hormuz.html"	"108162177"	"cnbcnewsstory"	"108162177"	"false"	"Iran’s parliament backs blocking Strait of Hormuz. Its closure would alienate Tehran further"	"The decision to close the waterway now rests with the country's national security council."	"Mon, 23 Jun 2025 23:14:09 GMT"
"https://www.cnbc.com/2025/06/23/how-the-israel-iran-standoff-took-a-turn-and-whats-next-after-a-pivotal-24-hours.html"	"108162223"	"cnbcnewsstory"	"108162223"	"false"	"How the Israel-Iran standoff took a turn and what's next after a pivotal 24 hours"	"Iran's response will be watched by the rest of the world, especially among oil traders. "	"Mon, 23 Jun 2025 09:51:47 GMT"
"https://www.cnbc.com/2025/06/22/satellite-images-show-activity-at-irans-fordo-before-us-air-strikes.html"	"108162123"	"cnbcnewsstory"	"108162123"	"false"	"Satellite images show activity at Iran's Fordo nuclear facility before U.S. air strikes"	"Maxar Technologies released satellite imagery on Sunday showing activity at Iran's Fordo nuclear facility prior to U.S. air strikes."	"Sun, 22 Jun 2025 10:10:18 GMT"
"https://www.cnbc.com/2025/06/22/iran-says-it-reserves-all-options-after-us-strikes-on-nuclear-sites.html"	"108162113"	"cnbcnewsstory"	"108162113"	"false"	"Iran says it reserves all options after ‘outrageous’ U.S. strikes, launches fresh attacks on Israel"	"Iran launched its 20th wave of missile and drone strikes against Israeli military targets, according to Iran state-owned media Fars. "	"Sun, 22 Jun 2025 13:07:48 GMT"
"https://www.cnbc.com/2025/06/22/the-lookahead-us-strikes-on-iran-and-europes-5percent-defense-problem.html"	"108161818"	"cnbcnewsstory"	"108161818"	"false"	"The Week Ahead: What's next after U.S. strikes on Iran and Europe's 5% defense problem"	"This is your weekly lookahead at the key global events that could move markets and shape policy."	"Sun, 22 Jun 2025 10:19:11 GMT"
"https://www.cnbc.com/2025/06/21/world-leaders-react-after-trump-says-us-has-bombed-3-nuclear-sites-in-iran-including-fordo.html"	"108162088"	"cnbcnewsstory"	"108162088"	"false"	"World leaders react after Trump says U.S. has bombed 3 nuclear sites in Iran, including Fordo"	"World leaders reacted to President Donald Trump's announcement Saturday that the U.S. had carried out a \"very successful attack\" on three nuclear sites in Iran, including Fordo. "	"Mon, 23 Jun 2025 23:32:27 GMT"
"https://www.cnbc.com/2025/06/20/tesla-agrees-to-build-chinas-largest-grid-scale-battery-power-plant.html"	"108161784"	"cnbcnewsstory"	"108161784"	"false"	"Tesla inks first deal to build China's largest grid-scale battery power plant"	"The U.S. company posted on the Chinese social media service Weibo that the project would be the largest of its kind in China when completed."	"Fri, 20 Jun 2025 17:42:53 GMT"
"https://www.cnbc.com/2025/06/20/mineral-rich-greenland-doesnt-want-to-become-a-great-mining-nation.html"	"108161681"	"cnbcnewsstory"	"108161681"	"false"	"Mineral-rich Greenland says it doesn't want to become a great mining nation. Here's why"	"Greenland has little interest in harnessing its massive resource potential to become a top mining country."	"Fri, 20 Jun 2025 12:46:39 GMT"
"https://www.cnbc.com/2025/06/20/is-china-going-through-a-consumption-revival-618-festival-suggests-so.html"	"108161564"	"cnbcnewsstory"	"108161564"	"false"	"Is China going through a consumption revival? Its 618 festival is one sign of it"	"The festival pointed to a pickup in consumption, as e-commerce companies reported strong sales of consumer electronics, as well as beauty and pet care products."	"Fri, 20 Jun 2025 09:04:29 GMT"
"https://www.cnbc.com/2025/06/20/rare-earths-japan-more-prepared-than-most-for-chinas-mineral-squeeze.html"	"108161449"	"cnbcnewsstory"	"108161449"	"false"	"A lesson for the West? Japan was better prepared than most for China’s rare-earth mineral squeeze"	"Japan's transformation is seen as both a template for Western nations and a stark reminder of just how difficult it is to escape China's mineral orbit."	"Sat, 21 Jun 2025 08:47:45 GMT"
"https://www.cnbc.com/2025/06/20/china-june-lpr-unchanged-after-may-cut.html"	"108161560"	"cnbcnewsstory"	"108161560"	"false"	"China keeps key lending rates steady after May cut as trade deal with U.S. eases growth worries"	"The People's Bank of China held the 1-year loan prime rate at 3.0% and 5-year LPR at 3.5%, according to a statement Friday."	"Fri, 20 Jun 2025 03:21:34 GMT"
"https://www.cnbc.com/2025/06/20/japans-core-inflation-hits-highest-level-since-jan-2023-putting-pressure-on-boj-to-raise-rates.html"	"108161445"	"cnbcnewsstory"	"108161445"	"false"	"Rice prices in Japan more than double in May — core inflation jumps to highest levels since 2023"	"Rice prices have spiked 101.7% year over year, marking their largest increase in over half a century."	"Fri, 20 Jun 2025 04:57:42 GMT"
"https://www.cnbc.com/2025/06/19/cnbcs-inside-india-newsletter-is-indias-hot-ipo-market-cooling-or-is-it-a-blip.html"	"108161363"	"cnbcnewsstory"	"108161363"	"false"	"CNBC's Inside India newsletter: Is India's hot IPO market cooling, or is it a blip?"	"Twelve months ago, India's initial public offering market was booming. This year, however, there has been a pronounced change."	"Fri, 20 Jun 2025 01:50:25 GMT"
"https://www.cnbc.com/2025/06/19/israel-iran-conflict-shipping-insurance-costs-jump-in-the-middle-east.html"	"108161450"	"cnbcnewsstory"	"108161450"	"false"	"Shipping insurance costs spike in the Middle East as Israel-Iran conflict rages"	"The scramble to reassess shipping insurance costs reflects the deteriorating security environment in the Middle East."	"Thu, 19 Jun 2025 08:13:24 GMT"
"https://www.cnbc.com/2025/06/19/israeli-president-denies-pursuing-regime-change-in-iran.html"	"108161402"	"cnbcnewsstory"	"108161402"	"false"	"Israeli president denies pursuing regime change in Iran — goal is to 'remove' nuclear program"	"Herzog accused Teheran of \"cheating,\" saying that the country was \"rushing to the bomb.\""	"Fri, 20 Jun 2025 12:33:05 GMT"
"https://www.cnbc.com/2025/06/18/oil-prices-analysts-scratching-their-heads-over-isreal-iran-conflict.html"	"108160855"	"cnbcnewsstory"	"108160855"	"false"	"Oil analysts left scratching their heads over Israel-Iran conflict: 'Your guess is as good as mine' "	"U.S. President Donald Trump on Tuesday called for an \"unconditional surrender\" from Iran, warning Washington's patience was wearing thin."	"Wed, 18 Jun 2025 16:01:20 GMT"
"https://www.cnbc.com/2025/06/18/cnbcs-the-china-connection-newsletter-chinese-exporters-need-to-build-brands.html"	"108158217"	"cnbcnewsstory"	"108158217"	"false"	"CNBC's The China Connection newsletter: Chinese exporters increasingly need to build brands to survive"	"The game for survival has changed in China's fast-growing industry of smaller businesses selling overseas via the internet."	"Wed, 18 Jun 2025 07:14:54 GMT"
