guid	entities	sector	sentiment	news_category	extraction_status
108239094					failed
108239154					failed
108236529					failed
108238528					failed
108239031					failed
108238459					failed
108236278	Meta|OpenAI|Google	Technology	negative	products	ok
108238543					failed
108238727					failed
108238490					failed
108239052					failed
108238989					failed
108238974					failed
108239106					failed
108238377					failed
108238988					failed
108239127					failed
108239213					failed
108238310					failed
108238835					failed
108239029					failed
108238949					failed
108238829					failed
108238370					failed
108238479					failed
108239069					failed
108238887					failed
108238812					failed
108238851					failed
108238653					failed
108238120					failed
108238012					failed
108235862					failed
108238852					failed
108238643					failed
108238744					failed
108238724					failed
108238702					failed
108238751					failed
108238717					failed
108237975					failed
108238709					failed
