guid	entities	sector	sentiment	news_category	extraction_status
108239699					failed
108239897					failed
108239162					failed
108239214					failed
108239902					failed
108238726					failed
108238684					failed
108239133					failed
108238540					failed
108239065					failed
108239414					failed
108239821					failed
108239898					failed
108239745					failed
108239088					failed
108239362					failed
108237603					failed
108239230					failed
108239076	Thrive Market	Consumer	positive	products	ok
108236100					failed
108239684	United States|Britain|Japan|France|Australia	Policy	neutral	regulation	ok
108235443					failed
108239416					failed
108239768					failed
108238474					failed
108239557					failed
108238572		Healthcare	neutral	regulation	ok
108239751					failed
108239542					failed
108239598					failed
108236464					failed
108239581					failed
108239545					failed
108239559					failed
108236377					failed
108239453					failed
108239442					failed
108239550					failed
108239450					failed
108239513					failed
108239431					failed
108239223					failed
108239874					failed
108239469					failed
108239350					failed
108239174					failed
108239042					failed
108239138					failed
108239183					failed
108239465					failed
108239728					failed
