guid	entities	sector	sentiment	news_category	extraction_status
108222320					failed
108221695	Eli Lilly|Novo Nordisk	Healthcare	positive	products	ok
108222487					failed
108222099					failed
108222421					failed
108222512					failed
108220608					failed
108222389					failed
108222257					failed
108216026					failed
108221847					failed
108222369					failed
108222522					failed
108221946	Chipotle|Cava|Coach	Consumer	neutral	markets	ok
108222344					failed
108221994					failed
108222398					failed
108222366					failed
108222314					failed
108210176					failed
108222343					failed
108222321					failed
108222277					failed
108222262					failed
108222281					failed
108222132					failed
108220058					failed
108222235					failed
108222222					failed
108221569					failed
108222183					failed
108221676					failed
108222194					failed
108221711					failed
108222124	Pony.ai	Technology	negative	markets	ok
108222125					failed
108222108					failed
108222139					failed
108221896		Policy	negative	markets	ok
108222432					failed
108222114					failed
108221993					failed
108221892					failed
108221782					failed
108221989					failed
108221851					failed
