guid	entities	sector	sentiment	news_category	extraction_status
108261790					failed
108261947					failed
108261965					failed
108261620					failed
108261983					failed
108261904					failed
108261889	Bob's Discount Furniture	Consumer	positive	markets	ok
108262001	Anthropic	Technology	positive	products	ok
108261685					failed
108261980					failed
108259711					failed
108261888					failed
108261884					failed
108261892					failed
108261797					failed
108261891					failed
108261377		Consumer	negative	markets	ok
108261804					failed
108261917					failed
108261807	Peloton	Consumer	negative	earnings	ok
108261921					failed
108260340					failed
108261301					failed
108261455					failed
108261851					failed
108261782	Volvo Cars	Consumer	negative	earnings	ok
108261724					failed
108260813					failed
108261778					failed
108261684					failed
108261953					failed
108261390					failed
108260522					failed
108260089					failed
108261742					failed
108258872					failed
108261319					failed
108261734					failed
108261779					failed
108261186					failed
108261254					failed
108261722	Hong Kong-listed tech stocks|Chinese technology stocks	Technology	negative	markets	ok
108261757	Peter Mandelson|UK|Labour|Starmer|House of Lords|Epstein	Policy	negative	other	ok
108261726	U.S.|China	Policy	neutral	macro	ok
108260970					failed
108261754					failed
108261661	Ciena	Technology	positive	markets	ok
108261689					failed
108261625					failed
108261584					failed
108261475					failed
108261572					failed
108261529					failed
108260820					failed
108260919					failed
108261681					failed
