guid	entities	sector	sentiment	news_category	extraction_status
108249893					failed
108249909					failed
108249900					failed
108249924					failed
108250047					failed
108249897					failed
108250019					failed
108249888					failed
108249355					failed
108246794	CNBC|Becky Quick	Healthcare	neutral	other	ok
108249473					failed
108250034					failed
108249953					failed
108250083					failed
108249555					failed
108249649					failed
108249899					failed
108249776					failed
108246752					failed
108244946					failed
108249521					failed
108249944					failed
108249960					failed
108249867					failed
108249425					failed
108249705					failed
108249838					failed
108249866					failed
108249258					failed
108249541					failed
108248613					failed
108248624					failed
108249773					failed
108249089					failed
108249712	Samsung Electronics	Technology	positive	earnings	ok
108249667					failed
108249115					failed
108249739					failed
108249682					failed
108249717					failed
108249143					failed
108249532					failed
108249771					failed
108248768					failed
108249697					failed
108249511					failed
108249587					failed
108249489					failed
108249322					failed
