guid	entities	sector	sentiment	news_category	extraction_status
108223767					failed
108224151					failed
108224172					failed
108223902					failed
108224326					failed
108224048					failed
108224226					failed
108224201					failed
108223636					failed
108223744					failed
108223584					failed
108223788					failed
108224238					failed
108224166					failed
108224200					failed
108223762					failed
108224282					failed
108224074					failed
108224027					failed
108223847		Finance	neutral	markets	ok
108223722					failed
108222529					failed
108222701					failed
108224047					failed
108222609					failed
108223837					failed
108223732					failed
108223786					failed
108224073					failed
108224028					failed
108223561					failed
108223581					failed
108222900					failed
108223540					failed
108223820					failed
108224032					failed
108223987					failed
108224037					failed
108223868					failed
108223685					failed
108223973		Finance	negative	markets	ok
108224001					failed
108224194		Policy	neutral	macro	ok
108221590					failed
