guid	entities	sector	sentiment	news_category	extraction_status
108216676					failed
108216704					failed
108217091					failed
108217410					failed
108216958					failed
108217306					failed
108217287					failed
108217312	NBA	Other	negative	regulation	ok
108217237					failed
108217385					failed
108216940					failed
108217314					failed
108217114					failed
108216963					failed
108216031					failed
108217248	Airbnb	Consumer	neutral	regulation	ok
108217335					failed
108217146					failed
108217217					failed
108217045					failed
108216309	Zillow	Other	positive	macro	ok
108217056					failed
108216998					failed
108216729					failed
108217059					failed
108216224					failed
108217118					failed
108216949					failed
108216964					failed
108217046					failed
108217016					failed
108216948					failed
108216439					failed
108216534					failed
108206220					failed
108217053					failed
108215786					failed
108216943					failed
108216962					failed
108216966					failed
108216961					failed
108216976					failed
108215517					failed
108216937					failed
108216947					failed
108216950					failed
108214302					failed
108216542					failed
108216931					failed
108216642	Chauncey Billups|Miami Heat|Terry Rozier	Other	negative	other	ok
108216146	Big Tech|Federal Reserve	Technology	positive	markets	ok
108216751					failed
108216688					failed
