guid	entities	sector	sentiment	news_category	extraction_status
108183147	Trump|CNBC	Policy	negative	macro	ok
108183088	OpenAI	Technology	positive	products	ok
108182981	Firefly Aerospace|Voyager Technologies|Karman Holdings	Other	positive	markets	ok
108182400		Finance	negative	markets	ok
108183207	Meta|Flo	Technology	negative	regulation	ok
108183057	Bank of America	Technology	positive	markets	ok
108182887	U.S. Department of Labor|ERISA	Finance	neutral	regulation	ok
108183214	CNBC Crypto World|President Trump|Canary Capital|Steven McClurg	Finance	positive	markets	ok
108182842		Policy	neutral	markets	ok
108183170	American Express	Finance	negative	markets	ok
108182277		Other	neutral	other	ok
108182816	Russia|UAE|U.S.	Policy	neutral	macro	ok
108182972	Amazon|Oracle|OpenAI|GSA	Technology	positive	products	ok
108182747	Eli Lilly	Healthcare	positive	earnings	ok
108182527	Donald Trump	Energy	neutral	markets	ok
108183006		Finance	negative	markets	ok
108183027	China|Trump Administration	Policy	positive	macro	ok
108181067		Policy	neutral	markets	ok
108183101	Kalshi|Federal Reserve|Kevin Warsh|Kevin Hassett	Finance	positive	markets	ok
108182568	Eli Lilly	Healthcare	negative	products	ok
108183122	Lilly	Healthcare	negative	markets	ok
108178619	Citi|American Airlines	Finance	positive	products	ok
108183040	Trump	Finance	positive	products	ok
108182938	Education Department	Policy	neutral	regulation	ok
108182782	major chip stocks	Technology	positive	markets	ok
108182959	Duolingo	Technology	positive	earnings	ok
108182777	U.S.|Trump	Policy	negative	macro	ok
108182677	Google|Trump	Technology	neutral	regulation	ok
108182939		Policy	neutral	regulation	ok
108182605	American Airlines	Other	positive	products	ok
108182786	India|Trump	Policy	neutral	macro	ok
108182927	Intel|Donald Trump	Technology	negative	markets	ok
108182202	Bank of England	Finance	neutral	macro	ok
108182896	Trump	Finance	positive	markets	ok
108183087	Switzerland|United States|Donald Trump	Policy	negative	regulation	ok
108181527	Deoleo	Consumer	positive	markets	ok
108181560	Meta|Apple|Google	Technology	positive	products	ok
108182719	Russia	Energy	negative	macro	ok
108182809	Donald Trump	Policy	negative	regulation	ok
108182099	India|Trump	Policy	negative	macro	ok
108182761		Policy	neutral	regulation	ok
108182205	SoftBank	Finance	positive	earnings	ok
108182776	Maersk	Industrial	positive	earnings	ok
108182729	Toyota	Consumer	negative	earnings	ok
108182728		Other	neutral	macro	ok
108182733	Samsung|TSMC|Donald Trump	Technology	negative	regulation	ok
108182660	Donald Trump	Policy	negative	regulation	ok
108182495	Craveworthy Brands|Gregorys Coffee	Consumer	positive	M&A	ok
108182393	Restaurant Brands International	Consumer	neutral	earnings	ok
108182635	Apple|Trump	Technology	positive	markets	ok
108182618	DoorDash	Consumer	positive	earnings	ok
108182543	Amazon|Zoox|National Highway Traffic Safety Administration	Technology	positive	regulation	ok
108181850	Bureau of Labor Statistics|Trump	Policy	negative	macro	ok
108182342	Federal Reserve|Adriana Kugler	Finance	neutral	appointments	ok
108182481	Apple|Trump	Technology	positive	markets	ok
108182195	Switzerland|U.S. administration	Policy	negative	regulation	ok
